H_over_B,B_over_H,H,B,q,R_int,gamma,Su,sf_lower,sf_upper,fs_optum_avg,fs_terzaghi_resistance,fs_terzaghi_net_pressure,Nc,fs_bjerrum
0.375,2.6666666666666665,6.0,16.0,10.0,1.0,20.0,40.0,1.794,1.93,1.862,1.9170246418122803,2.095842576493373,5.508437499999999,1.694903846153846
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,16.0,5.0,0.299,0.323,0.311,0.32142731879119957,0.3043474352536311,5.47,0.2848958333333333
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,16.0,10.0,0.598,0.646,0.622,0.6428546375823991,0.6244115004309435,5.47,0.5697916666666666
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,16.0,20.0,1.2,1.293,1.2465,1.2857092751647983,1.3168243665591153,5.47,1.1395833333333332
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,16.0,40.0,2.391,2.586,2.4885,2.5714185503295965,2.955518698165729,5.47,2.2791666666666663
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,18.0,5.0,0.267,0.287,0.277,0.2857131722588441,0.26977656918127535,5.47,0.2532407407407407
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,18.0,10.0,0.535,0.574,0.5545,0.5714263445176881,0.5518659348673168,5.47,0.5064814814814814
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,18.0,20.0,1.069,1.148,1.1084999999999998,1.1428526890353763,1.1565160955175084,5.47,1.0129629629629628
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,18.0,40.0,2.138,2.296,2.2169999999999996,2.2857053780707526,2.5576647054956756,5.47,2.0259259259259257
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,20.0,5.0,0.24,0.258,0.249,0.25714185503295967,0.24225840446093785,5.47,0.22791666666666666
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,20.0,10.0,0.481,0.516,0.4985,0.5142837100659193,0.4944227603682998,5.47,0.4558333333333333
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,20.0,20.0,0.961,1.033,0.9969999999999999,1.0285674201318387,1.0310032668216769,5.47,0.9116666666666666
0.3333333333333333,3.0,6.0,18.0,0.0,1.0,20.0,40.0,1.923,2.066,1.9945,2.0571348402636773,2.2542158470453155,5.47,1.8233333333333333
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,16.0,5.0,0.271,0.293,0.28200000000000003,0.2911039868297656,0.2749824514505659,5.47,0.2580188679245283
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,16.0,10.0,0.542,0.585,0.5635,0.5822079736595313,0.562763120681483,5.47,0.5160377358490565
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,16.0,20.0,1.085,1.17,1.1275,1.1644159473190625,1.1804674929890353,5.47,1.032075471698113
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,16.0,40.0,2.169,2.341,2.255,2.328831894638125,2.6163645589082134,5.47,2.064150943396226
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,18.0,5.0,0.244,0.262,0.253,0.261500191558942,0.24644816868036418,5.47,0.23177966101694913
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,18.0,10.0,0.487,0.524,0.5055000000000001,0.523000383117884,0.503151516925557,5.47,0.46355932203389827
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,18.0,20.0,0.974,1.05,1.012,1.046000766235768,1.0499953481209803,5.47,0.9271186440677965
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,18.0,40.0,1.949,2.099,2.024,2.092001532471536,2.2996895006921934,5.47,1.854237288135593
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,20.0,5.0,0.223,0.239,0.23099999999999998,0.2373617123381166,0.2232790285952943,5.47,0.21038461538461536
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,20.0,10.0,0.446,0.477,0.4615,0.4747234246762332,0.4549592178515997,5.47,0.42076923076923073
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,20.0,20.0,0.893,0.955,0.9239999999999999,0.9494468493524664,0.9454938583386119,5.47,0.8415384615384615
0.3333333333333333,3.0,6.0,18.0,10.0,1.0,20.0,40.0,1.785,1.91,1.8475,1.8988936987049327,2.0513961253628468,5.47,1.683076923076923
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,16.0,5.0,0.297,0.319,0.308,0.3189720869120796,0.30358330671350486,5.4388,0.2832708333333333
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,16.0,10.0,0.595,0.638,0.6165,0.6379441738241592,0.6212035789482279,5.4388,0.5665416666666666
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,16.0,20.0,1.191,1.277,1.234,1.2758883476483185,1.3026380223822394,5.4388,1.1330833333333332
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,16.0,40.0,2.383,2.554,2.4684999999999997,2.551776695296637,2.885000930404658,5.4388,2.2661666666666664
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,18.0,5.0,0.264,0.284,0.274,0.2835307439218485,0.2691760049565976,5.4388,0.2517962962962963
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,18.0,10.0,0.529,0.567,0.548,0.567061487843697,0.5493586226314442,5.4388,0.5035925925925926
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,18.0,20.0,1.057,1.135,1.096,1.134122975687394,1.1455591853574185,5.4388,1.0071851851851852
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,18.0,40.0,2.101,2.27,2.1855,2.268245951374788,2.504684274494795,5.4388,2.0143703703703704
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,20.0,5.0,0.238,0.256,0.247,0.2551776695296637,0.24177400088857282,5.4388,0.22661666666666666
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,20.0,10.0,0.475,0.511,0.493,0.5103553390593274,0.49240929767527464,5.4388,0.4532333333333333
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,20.0,20.0,0.951,1.022,0.9864999999999999,1.0207106781186548,1.022286577098213,5.4388,0.9064666666666666
0.3,3.3333333333333335,6.0,20.0,0.0,1.0,20.0,40.0,1.902,2.044,1.9729999999999999,2.0414213562373096,2.2129597722968244,5.4388,1.8129333333333333
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,16.0,5.0,0.27,0.29,0.28,0.2888803805996193,0.27435851220152696,5.4388,0.25654716981132075
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,16.0,10.0,0.54,0.58,0.56,0.5777607611992386,0.5601560455665715,5.4388,0.5130943396226415
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,16.0,20.0,1.08,1.16,1.12,1.1555215223984772,1.169054288486492,5.4388,1.026188679245283
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,16.0,40.0,2.16,2.32,2.24,2.3110430447969543,2.5609507039324795,5.4388,2.052377358490566
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,18.0,5.0,0.241,0.26,0.2505,0.2595027147759292,0.2459468824161392,5.4388,0.23045762711864407
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,18.0,10.0,0.482,0.519,0.5005,0.5190054295518584,0.5010664834722997,5.4388,0.46091525423728813
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,18.0,20.0,0.964,1.038,1.001,1.0380108591037167,1.0409559685722782,5.4388,0.9218305084745763
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,18.0,40.0,1.928,2.077,2.0025,2.0760217182074334,2.256767989634261,5.4388,1.8436610169491525
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,20.0,5.0,0.219,0.236,0.22749999999999998,0.23554861802738186,0.2228674871883904,5.4388,0.20918461538461539
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,20.0,10.0,0.438,0.473,0.4555,0.4710972360547637,0.4532537921553015,5.4388,0.41836923076923077
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,20.0,20.0,0.875,0.946,0.9105,0.9421944721095274,0.9381579555896836,5.4388,0.8367384615384615
0.3,3.3333333333333335,6.0,20.0,10.0,1.0,20.0,40.0,1.75,1.892,1.821,1.884388944219055,2.017173627898675,5.4388,1.673476923076923
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,16.0,5.0,0.295,0.316,0.3055,0.3169632608291633,0.30296095876063706,5.41297520661157,0.28192579201101925
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,16.0,10.0,0.59,0.632,0.611,0.6339265216583266,0.6186033300892434,5.41297520661157,0.5638515840220385
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,16.0,20.0,1.181,1.264,1.2225000000000001,1.2678530433166533,1.291256379820632,5.41297520661157,1.127703168044077
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,16.0,40.0,2.361,2.527,2.444,2.5357060866333065,2.8297595897878804,5.41297520661157,2.255406336088154
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,18.0,5.0,0.261,0.282,0.27149999999999996,0.28174512073703406,0.2686866194604694,5.41297520661157,0.2506007040097949
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,18.0,10.0,0.523,0.564,0.5435,0.5634902414740681,0.5473240687117521,5.41297520661157,0.5012014080195898
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,18.0,20.0,1.045,1.124,1.0845,1.1269804829481362,1.136747675760429,5.41297520661157,1.0024028160391796
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,18.0,40.0,2.091,2.255,2.173,2.2539609658962725,2.462942021181103,5.41297520661157,2.004805632078359
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,20.0,5.0,0.237,0.254,0.2455,0.25357060866333064,0.24137910920351302,5.41297520661157,0.2255406336088154
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,20.0,10.0,0.474,0.508,0.491,0.5071412173266613,0.4907740762428116,5.41297520661157,0.4510812672176308
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,20.0,20.0,0.949,1.016,0.9824999999999999,1.0142824346533226,1.0152636171236467,5.41297520661157,0.9021625344352616
0.2727272727272727,3.6666666666666665,6.0,22.0,0.0,1.0,20.0,40.0,1.898,2.032,1.9649999999999999,2.028564869306645,2.180311457593258,5.41297520661157,1.8043250688705232
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,16.0,5.0,0.269,0.286,0.27749999999999997,0.2870610664113177,0.27385011859049957,5.41297520661157,0.25532901917979106
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,16.0,10.0,0.537,0.573,0.5549999999999999,0.5741221328226354,0.5580408829776763,5.41297520661157,0.5106580383595821
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,16.0,20.0,1.074,1.145,1.1095000000000002,1.1482442656452707,1.1598790765397216,5.41297520661157,1.0213160767191642
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,16.0,40.0,2.148,2.291,2.2195,2.2964885312905414,2.5173282808657684,5.41297520661157,2.0426321534383285
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,18.0,5.0,0.241,0.258,0.2495,0.25786841558982776,0.24553825340579208,5.41297520661157,0.22936335621235465
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,18.0,10.0,0.482,0.515,0.4985,0.5157368311796555,0.4993733568715451,5.41297520661157,0.4587267124247093
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,18.0,20.0,0.961,1.03,0.9955,1.031473662359311,1.033675067794874,5.41297520661157,0.9174534248494186
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,18.0,40.0,1.935,2.061,1.998,2.062947324718622,2.222824168137158,5.41297520661157,1.8349068496988372
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,20.0,5.0,0.219,0.233,0.226,0.23406517722768982,0.22253189820101224,5.41297520661157,0.208191354100445
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,20.0,10.0,0.437,0.466,0.4515,0.46813035445537965,0.4518679247752131,5.41297520661157,0.41638270820089
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,20.0,20.0,0.875,0.932,0.9035,0.9362607089107593,0.9322399903974833,5.41297520661157,0.83276541640178
0.2727272727272727,3.6666666666666665,6.0,22.0,10.0,1.0,20.0,40.0,1.749,1.877,1.8130000000000002,1.8725214178215186,1.990011266173209,5.41297520661157,1.66553083280356
0.25,4.0,6.0,24.0,0.0,1.0,16.0,5.0,0.294,0.313,0.3035,0.3152892390933997,0.30244428130844514,5.391249999999999,0.2807942708333333
0.25,4.0,6.0,24.0,0.0,1.0,16.0,10.0,0.588,0.628,0.608,0.6305784781867994,0.6164530268526285,5.391249999999999,0.5615885416666666
0.25,4.0,6.0,24.0,0.0,1.0,16.0,20.0,1.176,1.257,1.2165,1.2611569563735987,1.2819225104246852,5.391249999999999,1.1231770833333332
0.25,4.0,6.0,24.0,0.0,1.0,16.0,40.0,2.352,2.514,2.433,2.5223139127471974,2.7853157633330365,5.391249999999999,2.2463541666666664
0.25,4.0,6.0,24.0,0.0,1.0,18.0,5.0,0.262,0.278,0.27,0.2802571014163553,0.2682801554908651,5.391249999999999,0.2495949074074074
0.25,4.0,6.0,24.0,0.0,1.0,18.0,10.0,0.523,0.557,0.54,0.5605142028327106,0.5456400834775064,5.391249999999999,0.4991898148148148
0.25,4.0,6.0,24.0,0.0,1.0,18.0,20.0,1.046,1.113,1.0795,1.1210284056654212,1.129507639964927,5.391249999999999,0.9983796296296296
0.25,4.0,6.0,24.0,0.0,1.0,18.0,40.0,2.093,2.226,2.1595,2.2420568113308423,2.429205069976505,5.391249999999999,1.9967592592592591
0.25,4.0,6.0,24.0,0.0,1.0,20.0,5.0,0.232,0.25,0.241,0.2522313912747197,0.24105101684633237,5.391249999999999,0.22463541666666664
0.25,4.0,6.0,24.0,0.0,1.0,20.0,10.0,0.469,0.501,0.485,0.5044627825494394,0.489419665170333,5.391249999999999,0.4492708333333333
0.25,4.0,6.0,24.0,0.0,1.0,20.0,20.0,0.937,1.001,0.969,1.0089255650988789,1.0094844411534958,5.391249999999999,0.8985416666666666
0.25,4.0,6.0,24.0,0.0,1.0,20.0,40.0,1.877,2.003,1.94,2.0178511301977577,2.1538314733951167,5.391249999999999,1.7970833333333331
0.25,4.0,6.0,24.0,10.0,1.0,16.0,5.0,0.265,0.283,0.274,0.2855449712543997,0.2734278942977236,5.391249999999999,0.2543042452830188
0.25,4.0,6.0,24.0,10.0,1.0,16.0,10.0,0.531,0.567,0.5489999999999999,0.5710899425087994,0.5562904114258623,5.391249999999999,0.5086084905660376
0.25,4.0,6.0,24.0,10.0,1.0,16.0,20.0,1.062,1.133,1.0975000000000001,1.1421798850175988,1.1523423681881517,5.391249999999999,1.0172169811320753
0.25,4.0,6.0,24.0,10.0,1.0,16.0,40.0,2.123,2.267,2.1950000000000003,2.2843597700351976,2.4820955891818284,5.391249999999999,2.0344339622641505
0.25,4.0,6.0,24.0,10.0,1.0,18.0,5.0,0.237,0.254,0.2455,0.2565064996014099,0.24519876503161916,5.391249999999999,0.22844279661016947
0.25,4.0,6.0,24.0,10.0,1.0,18.0,10.0,0.475,0.509,0.492,0.5130129992028198,0.49797113414356226,5.391249999999999,0.45688559322033895
0.25,4.0,6.0,24.0,10.0,1.0,18.0,20.0,0.95,1.018,0.984,1.0260259984056397,1.0276850029229252,5.391249999999999,0.9137711864406779
0.25,4.0,6.0,24.0,10.0,1.0,18.0,40.0,1.899,2.036,1.9675,2.0520519968112794,2.1953079949147956,5.391249999999999,1.8275423728813558
0.25,4.0,6.0,24.0,10.0,1.0,20.0,5.0,0.217,0.231,0.224,0.23282897656127977,0.22225301176457432,5.391249999999999,0.2073557692307692
0.25,4.0,6.0,24.0,10.0,1.0,20.0,10.0,0.434,0.462,0.448,0.46565795312255953,0.4507194926802763,5.391249999999999,0.4147115384615384
0.25,4.0,6.0,24.0,10.0,1.0,20.0,20.0,0.867,0.925,0.896,0.9313159062451191,0.927365087866627,5.391249999999999,0.8294230769230768
0.25,4.0,6.0,24.0,10.0,1.0,20.0,40.0,1.735,1.849,1.792,1.8626318124902381,1.967928558216207,5.391249999999999,1.6588461538461536
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,16.0,5.0,0.289,0.311,0.3,0.31387275916313817,0.3020084671905332,5.372721893491124,0.27982926528599605
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,16.0,10.0,0.577,0.622,0.5994999999999999,0.6277455183262763,0.6146451815329612,5.372721893491124,0.5596585305719921
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,16.0,20.0,1.155,1.245,1.2000000000000002,1.2554910366525527,1.2741293771842268,5.372721893491124,1.1193170611439842
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,16.0,40.0,2.309,2.49,2.3995,2.5109820733051054,2.748785559444381,5.372721893491124,2.2386341222879684
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,18.0,5.0,0.255,0.277,0.266,0.2789980081450117,0.26793718375133757,5.372721893491124,0.24873712469866316
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,18.0,10.0,0.511,0.554,0.5325,0.5579960162900234,0.5442232456177638,5.372721893491124,0.4974742493973263
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,18.0,20.0,1.022,1.109,1.0655000000000001,1.1159920325800468,1.1234531032161732,5.372721893491124,0.9949484987946526
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,18.0,40.0,2.043,2.217,2.13,2.2319840651600935,2.4013720438180406,5.372721893491124,1.9898969975893053
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,20.0,5.0,0.23,0.249,0.2395,0.2510982073305105,0.24077409607828884,5.372721893491124,0.22386341222879685
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,20.0,10.0,0.461,0.497,0.479,0.502196414661021,0.48827945040363263,5.372721893491124,0.4477268244575937
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,20.0,20.0,0.921,0.995,0.958,1.004392829322042,1.0046455118555127,5.372721893491124,0.8954536489151874
0.23076923076923078,4.333333333333333,6.0,26.0,0.0,1.0,20.0,40.0,1.842,1.989,1.9155000000000002,2.008785658644084,2.1319226047342243,5.372721893491124,1.7909072978303748
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,16.0,5.0,0.262,0.282,0.272,0.28426212150623836,0.2730716431926991,5.372721893491124,0.25343027799486434
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,16.0,10.0,0.524,0.564,0.544,0.5685242430124767,0.5548177979950039,5.372721893491124,0.5068605559897287
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,16.0,20.0,1.039,1.127,1.083,1.1370484860249535,1.1460412362562753,5.372721893491124,1.0137211119794574
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,16.0,40.0,2.093,2.254,2.1734999999999998,2.274096972049907,2.4530446118275235,5.372721893491124,2.0274422239589147
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,18.0,5.0,0.237,0.254,0.2455,0.2553541091496717,0.24491223802416812,5.372721893491124,0.22765770735131882
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,18.0,10.0,0.473,0.508,0.4905,0.5107082182993434,0.4967907741284407,5.372721893491124,0.45531541470263764
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,18.0,20.0,0.933,1.015,0.974,1.0214164365986869,1.0226704464901368,5.372721893491124,0.9106308294052753
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,18.0,40.0,1.872,2.031,1.9515000000000002,2.0428328731973737,2.172551657261135,5.372721893491124,1.8212616588105506
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,20.0,5.0,0.216,0.23,0.223,0.23178296061277895,0.22201757633914818,5.372721893491124,0.2066431497496586
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,20.0,10.0,0.432,0.46,0.446,0.4635659212255579,0.4497522921527358,5.372721893491124,0.4132862994993172
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,20.0,20.0,0.864,0.921,0.8925000000000001,0.9271318424511158,0.9232798167595268,5.372721893491124,0.8265725989986344
0.23076923076923078,4.333333333333333,6.0,26.0,10.0,1.0,20.0,40.0,1.728,1.842,1.7850000000000001,1.8542636849022316,1.949622424173191,5.372721893491124,1.653145197997269
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,16.0,5.0,0.289,0.31,0.2995,0.31265863350862827,0.3016359106670094,5.35673469387755,0.27899659863945575
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,16.0,10.0,0.578,0.619,0.5985,0.6253172670172565,0.6131040182535632,5.35673469387755,0.5579931972789115
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,16.0,20.0,1.157,1.239,1.198,1.250634534034513,1.267524573313439,5.35673469387755,1.115986394557823
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,16.0,40.0,2.313,2.477,2.395,2.501269068069026,2.718228133175019,5.35673469387755,2.231972789115646
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,18.0,5.0,0.256,0.275,0.2655,0.27791878534100295,0.26764390516438463,5.35673469387755,0.2479969765684051
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,18.0,10.0,0.512,0.55,0.531,0.5558375706820059,0.5430146565855283,5.35673469387755,0.4959939531368102
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,18.0,20.0,1.023,1.101,1.0619999999999998,1.1116751413640118,1.118314926006452,5.35673469387755,0.9919879062736204
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,18.0,40.0,2.047,2.201,2.124,2.2233502827280236,2.3780178665420024,5.35673469387755,1.9839758125472409
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,20.0,5.0,0.23,0.247,0.2385,0.25012690680690264,0.2405372413298616,5.35673469387755,0.22319727891156457
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,20.0,10.0,0.463,0.494,0.47850000000000004,0.5002538136138053,0.48730634357342834,5.35673469387755,0.44639455782312915
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,20.0,20.0,0.92,0.988,0.954,1.0005076272276106,1.0005346301267575,5.35673469387755,0.8927891156462583
0.21428571428571427,4.666666666666667,6.0,28.0,0.0,1.0,20.0,40.0,1.854,1.976,1.915,2.001015254455221,2.1134952616449705,5.35673469387755,1.7855782312925166
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,16.0,5.0,0.263,0.28,0.2715,0.2831625360078143,0.27276702314863477,5.35673469387755,0.25267616480554483
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,16.0,10.0,0.527,0.561,0.544,0.5663250720156286,0.5535617493297808,5.35673469387755,0.5053523296110897
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,16.0,20.0,1.054,1.122,1.088,1.1326501440312573,1.140694857321566,5.35673469387755,1.0107046592221793
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,16.0,40.0,2.107,2.243,2.175,2.2653002880625146,2.428679652558593,5.35673469387755,2.0214093184443587
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,18.0,5.0,0.236,0.251,0.2435,0.2543663459053247,0.24466717589361017,5.35673469387755,0.22698028363887923
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,18.0,10.0,0.472,0.502,0.487,0.5087326918106494,0.4957834816665879,5.35673469387755,0.45396056727775846
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,18.0,20.0,0.945,1.004,0.9744999999999999,1.0174653836212988,1.0184110426866075,5.35673469387755,0.9079211345555169
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,18.0,40.0,1.889,2.007,1.948,2.0349307672425976,2.1534184161973577,5.35673469387755,1.8158422691110339
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,20.0,5.0,0.214,0.228,0.221,0.23088637551406396,0.221816171189421,5.35673469387755,0.20602825745682884
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,20.0,10.0,0.428,0.457,0.4425,0.4617727510281279,0.448926560950647,5.35673469387755,0.4120565149136577
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,20.0,20.0,0.855,0.914,0.8845000000000001,0.9235455020562559,0.9198066957318309,5.35673469387755,0.8241130298273154
0.21428571428571427,4.666666666666667,6.0,28.0,10.0,1.0,20.0,40.0,1.711,1.827,1.7690000000000001,1.8470910041125117,1.9342003785270405,5.35673469387755,1.6482260596546308
0.2,5.0,6.0,30.0,0.0,1.0,16.0,5.0,0.285,0.306,0.2955,0.31160639127471973,0.30131377105791546,5.3427999999999995,0.2782708333333333
0.2,5.0,6.0,30.0,0.0,1.0,16.0,10.0,0.569,0.613,0.591,0.6232127825494395,0.6117745814629162,5.3427999999999995,0.5565416666666666
0.2,5.0,6.0,30.0,0.0,1.0,16.0,20.0,1.138,1.226,1.182,1.246425565098879,1.2618555514418697,5.3427999999999995,1.1130833333333332
0.2,5.0,6.0,30.0,0.0,1.0,16.0,40.0,2.276,2.451,2.3635,2.492851130197758,2.692289341743896,5.3427999999999995,2.2261666666666664
